title,eissn,pissn,first_seen,last_seen,esac_id,data_url,members_slug,members_ror
Current Soil Science Reports,3091-5228,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Stem Cell Reports,2198-7866,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Surgery Reports,2167-4817,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Sustainable/Renewable Energy Reports,2196-3010,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Tissue Microenvironment Reports,2662-4079,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Transplantation Reports,2196-3029,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Trauma Reports,2198-6096,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Allergy,2196-3053,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Cardiovascular Medicine,1534-3189,1092-8464,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Gastroenterology,1534-309X,1092-8472,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Neurology,1534-3138,1092-8480,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Oncology,1534-6277,1527-2729,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Pediatrics,2198-6088,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Treatment Options in Psychiatry,2196-3061,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Tropical Medicine Reports,2196-3045,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Urology Reports,1534-6285,1527-2737,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Current Water Management Reports,3091-308X,3091-3071,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Curriculum Perspectives,2367-1793,0159-7868,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Customer Needs and Solutions,2196-2928,2196-291X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Cybernetics and Systems Analysis,1573-8337,1060-0396,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Cybersecurity,2523-3246,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Cytology and Genetics,1934-9440,0095-4527,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Cytotechnology,1573-0778,0920-9069,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Czechoslovak Mathematical Journal,1572-9141,0011-4642,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
DARU Journal of Pharmaceutical Sciences,2008-2231,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
DGNeurologie,2524-3454,2524-3446,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
DNP – Die Neurologie & Psychiatrie,2731-8176,2731-8168,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Dairy Science and Management,3005-0707,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Dao,1569-7274,1540-3009,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Das Magazin für Health Professionals – ÖKZ,3059-4790,3059-4782,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Data Mining and Knowledge Discovery,1573-756X,1384-5810,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Data Science and Engineering,2364-1541,2364-1185,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Data Science for Transportation,2948-1368,2948-135X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Datenbank-Spektrum,1610-1995,1618-2162,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Datenschutz und Datensicherheit - DuD,1862-2607,1614-0702,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
De Economist,1572-9982,0013-063X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Decision,2197-1722,0304-0941,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Decisions in Economics and Finance,1129-6569,1593-8883,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Der Nervenarzt,1433-0407,0028-2804,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Der Schmerz,1432-2129,0932-433X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Design Automation for Embedded Systems,1572-8080,0929-5585,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
"Designs, Codes and Cryptography",1573-7586,0925-1022,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
